"","from_account","to_account","from_party","to_party"
"5239","lothar_binding","hubertus_heil","SPD","SPD"
"5240","lothar_binding","edrossmann","SPD","SPD"
"5241","lothar_binding","soerenbartol","SPD","SPD"
"5242","lothar_binding","kahrs","SPD","SPD"
"5243","lothar_binding","larsklingbeil","SPD","SPD"
"5244","lothar_binding","baerbelbas","SPD","SPD"
"5245","lothar_binding","danielakolbe","SPD","SPD"
"5246","lothar_binding","larscastellucci","SPD","SPD"
"5247","lothar_binding","dieschmidt","SPD","SPD"
"5248","lothar_binding","lisapaus","SPD","DIE GRÜNEN"
"5249","lothar_binding","schneidercar","SPD","SPD"
"5250","steffenbilger","katrin_staffler","CDU","CSU"
"5251","steffenbilger","mvabercron","CDU","CDU"
"5252","steffenbilger","c_bernstiel","CDU","CDU"
"5253","steffenbilger","sigmargabriel","CDU","SPD"
"5254","steffenbilger","sebast_hartmann","CDU","SPD"
"5255","steffenbilger","danielakolbe","CDU","SPD"
"5256","steffenbilger","stephankuehn","CDU","DIE GRÜNEN"
"5257","steffenbilger","wanderwitz","CDU","CDU"
"5258","steffenbilger","matthiaszimmer","CDU","CDU"
"5259","steffenbilger","gero_storjohann","CDU","CDU"
"5260","steffenbilger","anjaweisgerber","CDU","CSU"
"5261","steffenbilger","hahnflo","CDU","CSU"
"5262","steffenbilger","juergenhardt","CDU","CDU"
"5263","steffenbilger","solms","CDU","FDP"
"5264","steffenbilger","thomasgebhart","CDU","CDU"
"5265","steffenbilger","meister_schafft","CDU","CDU"
"5266","steffenbilger","kaiwegner","CDU","CDU"
"5267","steffenbilger","peteraltmaier","CDU","CDU"
"5268","steffenbilger","soerenbartol","CDU","SPD"
"5269","steffenbilger","c_lindner","CDU","FDP"
"5270","steffenbilger","smuellermdb","CDU","CSU"
"5271","steffenbilger","rbrinkhaus","CDU","CDU"
"5272","steffenbilger","tj_tweets","CDU","CDU"
"5273","steffenbilger","groehe","CDU","CDU"
"5274","steffenbilger","johannesvogel","CDU","FDP"
"5275","steffenbilger","petertauber","CDU","CDU"
"5276","sybillebenning","matthiaszimmer","CDU","CDU"
"5277","sybillebenning","anjaweisgerber","CDU","CSU"
"5278","sybillebenning","kaiwegner","CDU","CDU"
"5279","sybillebenning","wanderwitz","CDU","CDU"
"5280","sybillebenning","dr_tiemann","CDU","CDU"
"5281","sybillebenning","gero_storjohann","CDU","CDU"
"5282","sybillebenning","katrin_staffler","CDU","CSU"
"5283","sybillebenning","josefoster","CDU","CDU"
"5284","sybillebenning","smuellermdb","CDU","CSU"
"5285","sybillebenning","meister_schafft","CDU","CDU"
"5286","sybillebenning","tj_tweets","CDU","CDU"
"5287","sybillebenning","juergenhardt","CDU","CDU"
"5288","sybillebenning","hahnflo","CDU","CSU"
"5289","sybillebenning","groehe","CDU","CDU"
"5290","sybillebenning","thomasgebhart","CDU","CDU"
"5291","sybillebenning","rbrinkhaus","CDU","CDU"
"5292","sybillebenning","c_bernstiel","CDU","CDU"
"5293","sybillebenning","mvabercron","CDU","CDU"
"5294","sybillebenning","peteraltmaier","CDU","CDU"
"5295","sybillebenning","petertauber","CDU","CDU"
"5296","maikbeermann","larsklingbeil","CDU","SPD"
"5297","maikbeermann","jimmyschulz","CDU","FDP"
"5298","maikbeermann","wanderwitz","CDU","CDU"
"5299","maikbeermann","c_bernstiel","CDU","CDU"
"5300","maikbeermann","cem_oezdemir","CDU","DIE GRÜNEN"
"5301","maikbeermann","c_lindner","CDU","FDP"
"5302","maikbeermann","josefoster","CDU","CDU"
"5303","maikbeermann","kaiwegner","CDU","CDU"
"5304","maikbeermann","rbrinkhaus","CDU","CDU"
"5305","maikbeermann","gero_storjohann","CDU","CDU"
"5306","maikbeermann","groehe","CDU","CDU"
"5307","maikbeermann","smuellermdb","CDU","CSU"
"5308","maikbeermann","petertauber","CDU","CDU"
"5309","maikbeermann","peteraltmaier","CDU","CDU"
"5310","dietmarbartsch","pascalmeiser","DIE LINKE","DIE LINKE"
"5311","dietmarbartsch","ch_buchholz","DIE LINKE","DIE LINKE"
"5312","dietmarbartsch","svenlehmann","DIE LINKE","DIE GRÜNEN"
"5313","dietmarbartsch","katarinabarley","DIE LINKE","SPD"
"5314","dietmarbartsch","anked","DIE LINKE","DIE LINKE"
"5315","dietmarbartsch","lgbeutin","DIE LINKE","DIE LINKE"
"5316","dietmarbartsch","victorperli","DIE LINKE","DIE LINKE"
"5317","dietmarbartsch","cem_oezdemir","DIE LINKE","DIE GRÜNEN"
"5318","dietmarbartsch","schneidercar","DIE LINKE","SPD"
"5319","dietmarbartsch","jankortemdb","DIE LINKE","DIE LINKE"
"5320","dietmarbartsch","b_riexinger","DIE LINKE","DIE LINKE"
"5321","dietmarbartsch","sven_kindler","DIE LINKE","DIE GRÜNEN"
"5322","dietmarbartsch","tobiaslindner","DIE LINKE","DIE GRÜNEN"
"5323","dietmarbartsch","kahrs","DIE LINKE","SPD"
"5324","dietmarbartsch","katjakipping","DIE LINKE","DIE LINKE"
"5325","dietmarbartsch","berlinliebich","DIE LINKE","DIE LINKE"
"5326","baerbelbas","thomasgebhart","SPD","CDU"
"5327","baerbelbas","ulle_schauws","SPD","DIE GRÜNEN"
"5328","baerbelbas","jankortemdb","SPD","DIE LINKE"
"5329","baerbelbas","matschie","SPD","SPD"
"5330","baerbelbas","joloulou","SPD","SPD"
"5331","baerbelbas","stonie_kiel","SPD","SPD"
"5332","baerbelbas","fjunge","SPD","SPD"
"5333","baerbelbas","helgelindh","SPD","SPD"
"5334","baerbelbas","dittmarsabine","SPD","SPD"
"5335","baerbelbas","fritzfelgentreu","SPD","SPD"
"5336","baerbelbas","josip_juratovic","SPD","SPD"
"5337","baerbelbas","mischrodi","SPD","SPD"
"5338","baerbelbas","arnoklare","SPD","SPD"
"5339","baerbelbas","monikalazar","SPD","DIE GRÜNEN"
"5340","baerbelbas","katjadoerner","SPD","DIE GRÜNEN"
"5341","baerbelbas","katarinabarley","SPD","SPD"
"5342","baerbelbas","stadler_svenja","SPD","SPD"
"5343","baerbelbas","stamm_fibich","SPD","SPD"
"5344","baerbelbas","matthiasbartke","SPD","SPD"
"5345","baerbelbas","michaelgrossmdb","SPD","SPD"
"5346","baerbelbas","larscastellucci","SPD","SPD"
"5347","baerbelbas","peteraltmaier","SPD","CDU"
"5348","baerbelbas","sebast_hartmann","SPD","SPD"
"5349","baerbelbas","michael_thews","SPD","SPD"
"5350","baerbelbas","tobiaslindner","SPD","DIE GRÜNEN"
"5351","baerbelbas","ekindeligoez","SPD","DIE GRÜNEN"
"5352","baerbelbas","s_schwartze","SPD","SPD"
"5353","baerbelbas","schneidercar","SPD","SPD"
"5354","baerbelbas","rischwasu","SPD","SPD"
"5355","baerbelbas","dieschmidt","SPD","SPD"
"5356","baerbelbas","sigmargabriel","SPD","SPD"
"5357","baerbelbas","danielakolbe","SPD","SPD"
"5358","baerbelbas","swenschulz","SPD","SPD"
"5359","baerbelbas","oezoguz","SPD","SPD"
"5360","baerbelbas","marcobuelow","SPD","Parteilos"
"5361","baerbelbas","edrossmann","SPD","SPD"
"5362","baerbelbas","soerenbartol","SPD","SPD"
"5363","baerbelbas","larsklingbeil","SPD","SPD"
"5364","baerbelbas","kahrs","SPD","SPD"
"5365","baerbelbas","hubertus_heil","SPD","SPD"
"5366","katarinabarley","helgelindh","SPD","SPD"
"5367","katarinabarley","fjunge","SPD","SPD"
"5368","katarinabarley","svenlehmann","SPD","DIE GRÜNEN"
"5369","katarinabarley","katjadoerner","SPD","DIE GRÜNEN"
"5370","katarinabarley","anked","SPD","DIE LINKE"
"5371","katarinabarley","nouripour","SPD","DIE GRÜNEN"
"5372","katarinabarley","cem_oezdemir","SPD","DIE GRÜNEN"
"5373","katarinabarley","ulle_schauws","SPD","DIE GRÜNEN"
"5374","katarinabarley","sven_kindler","SPD","DIE GRÜNEN"
"5375","katarinabarley","berlinliebich","SPD","DIE LINKE"
"5376","katarinabarley","johannesvogel","SPD","FDP"
"5377","katarinabarley","matschie","SPD","SPD"
"5378","katarinabarley","joloulou","SPD","SPD"
"5379","katarinabarley","stonie_kiel","SPD","SPD"
"5380","katarinabarley","arnoklare","SPD","SPD"
"5381","katarinabarley","dittmarsabine","SPD","SPD"
"5382","katarinabarley","mischrodi","SPD","SPD"
"5383","katarinabarley","stamm_fibich","SPD","SPD"
"5384","katarinabarley","josip_juratovic","SPD","SPD"
"5385","katarinabarley","fritzfelgentreu","SPD","SPD"
"5386","katarinabarley","nicolabeerfdp","SPD","FDP"
"5387","katarinabarley","edrossmann","SPD","SPD"
"5388","katarinabarley","matthiasbartke","SPD","SPD"
"5389","katarinabarley","stadler_svenja","SPD","SPD"
"5390","katarinabarley","oezoguz","SPD","SPD"
"5391","katarinabarley","b_riexinger","SPD","DIE LINKE"
"5392","katarinabarley","groehe","SPD","CDU"
"5393","katarinabarley","katjakipping","SPD","DIE LINKE"
"5394","katarinabarley","lisapaus","SPD","DIE GRÜNEN"
"5395","katarinabarley","agnieszka_mdb","SPD","DIE GRÜNEN"
"5396","katarinabarley","tobiaslindner","SPD","DIE GRÜNEN"
"5397","katarinabarley","monikalazar","SPD","DIE GRÜNEN"
"5398","katarinabarley","c_lindner","SPD","FDP"
"5399","katarinabarley","michaelgrossmdb","SPD","SPD"
"5400","katarinabarley","peteraltmaier","SPD","CDU"
"5401","katarinabarley","petertauber","SPD","CDU"
"5402","katarinabarley","baerbelbas","SPD","SPD"
"5403","katarinabarley","danielakolbe","SPD","SPD"
"5404","katarinabarley","schneidercar","SPD","SPD"
"5405","katarinabarley","kahrs","SPD","SPD"
"5406","katarinabarley","dieschmidt","SPD","SPD"
"5407","katarinabarley","swenschulz","SPD","SPD"
"5408","katarinabarley","soerenbartol","SPD","SPD"
"5409","katarinabarley","s_schwartze","SPD","SPD"
"5410","katarinabarley","rischwasu","SPD","SPD"
"5411","katarinabarley","marcobuelow","SPD","Parteilos"
"5412","katarinabarley","larscastellucci","SPD","SPD"
"5413","katarinabarley","michael_thews","SPD","SPD"
"5414","katarinabarley","sebast_hartmann","SPD","SPD"
"5415","katarinabarley","hubertus_heil","SPD","SPD"
"5416","katarinabarley","sigmargabriel","SPD","SPD"
"5417","katarinabarley","larsklingbeil","SPD","SPD"
"5418","dorobaer","franksitta","CSU","FDP"
"5419","dorobaer","th_sattelberger","CSU","FDP"
"5420","dorobaer","c_jung77","CSU","FDP"
"5421","dorobaer","badulrichmartha","CSU","DIE GRÜNEN"
"5422","dorobaer","ch_buchholz","CSU","DIE LINKE"
"5423","dorobaer","ulle_schauws","CSU","DIE GRÜNEN"
"5424","dorobaer","meister_schafft","CSU","CDU"
"5425","dorobaer","mischrodi","CSU","SPD"
"5426","dorobaer","dittmarsabine","CSU","SPD"
"5427","dorobaer","stadler_svenja","CSU","SPD"
"5428","dorobaer","mvabercron","CSU","CDU"
"5429","dorobaer","katrin_staffler","CSU","CSU"
"5430","dorobaer","nicolabeerfdp","CSU","FDP"
"5431","dorobaer","s_schwartze","CSU","SPD"
"5432","dorobaer","matthiasbartke","CSU","SPD"
"5433","dorobaer","michael_thews","CSU","SPD"
"5434","dorobaer","ebner_sha","CSU","DIE GRÜNEN"
"5435","dorobaer","markuskurthmdb","CSU","DIE GRÜNEN"
"5436","dorobaer","tobiaslindner","CSU","DIE GRÜNEN"
"5437","dorobaer","katdro","CSU","DIE GRÜNEN"
"5438","dorobaer","thomasgebhart","CSU","CDU"
"5439","dorobaer","kaiwegner","CSU","CDU"
"5440","dorobaer","juergenhardt","CSU","CDU"
"5441","dorobaer","marcobuelow","CSU","Parteilos"
"5442","dorobaer","baerbelbas","CSU","SPD"
"5443","dorobaer","swenschulz","CSU","SPD"
"5444","dorobaer","larscastellucci","CSU","SPD"
"5445","dorobaer","edrossmann","CSU","SPD"
"5446","dorobaer","dieschmidt","CSU","SPD"
"5447","dorobaer","jankortemdb","CSU","DIE LINKE"
"5448","dorobaer","katarinabarley","CSU","SPD"
"5449","dorobaer","lisapaus","CSU","DIE GRÜNEN"
"5450","dorobaer","rischwasu","CSU","SPD"
"5451","dorobaer","cem_oezdemir","CSU","DIE GRÜNEN"
"5452","dorobaer","arnoklare","CSU","SPD"
"5453","dorobaer","sebast_hartmann","CSU","SPD"
"5454","dorobaer","fbrantner","CSU","DIE GRÜNEN"
"5455","dorobaer","rbrinkhaus","CSU","CDU"
"5456","dorobaer","stephankuehn","CSU","DIE GRÜNEN"
"5457","dorobaer","anjaweisgerber","CSU","CSU"
"5458","dorobaer","berlinliebich","CSU","DIE LINKE"
"5459","dorobaer","hahnflo","CSU","CSU"
"5460","dorobaer","hacker_fdp","CSU","FDP"
"5461","dorobaer","soerenbartol","CSU","SPD"
"5462","dorobaer","fdp_hessel","CSU","FDP"
"5463","dorobaer","wanderwitz","CSU","CDU"
"5464","dorobaer","katjakipping","CSU","DIE LINKE"
"5465","dorobaer","b_riexinger","CSU","DIE LINKE"
"5466","dorobaer","schneidercar","CSU","SPD"
"5467","dorobaer","sigmargabriel","CSU","SPD"
"5468","dorobaer","danielakolbe","CSU","SPD"
"5469","dorobaer","hubertus_heil","CSU","SPD"
"5470","dorobaer","kahrs","CSU","SPD"
"5471","dorobaer","oezoguz","CSU","SPD"
"5472","dorobaer","ernst_klaus","CSU","DIE LINKE"
"5473","dorobaer","monikalazar","CSU","DIE GRÜNEN"
"5474","dorobaer","svenlehmann","CSU","DIE GRÜNEN"
"5475","dorobaer","peteraltmaier","CSU","CDU"
"5476","dorobaer","groehe","CSU","CDU"
"5477","dorobaer","nouripour","CSU","DIE GRÜNEN"
"5478","dorobaer","ekindeligoez","CSU","DIE GRÜNEN"
"5479","dorobaer","agnieszka_mdb","CSU","DIE GRÜNEN"
"5480","dorobaer","sven_kindler","CSU","DIE GRÜNEN"
"5481","dorobaer","anked","CSU","DIE LINKE"
"5482","dorobaer","larsklingbeil","CSU","SPD"
"5483","dorobaer","jimmyschulz","CSU","FDP"
"5484","dorobaer","petertauber","CSU","CDU"
"5485","dorobaer","tj_tweets","CSU","CDU"
"5486","dorobaer","katjadoerner","CSU","DIE GRÜNEN"
"5487","dorobaer","c_lindner","CSU","FDP"
"5488","dorobaer","johannesvogel","CSU","FDP"
"5489","dorobaer","smuellermdb","CSU","CSU"
"5490","kerstinandreae","katarinabarley","DIE GRÜNEN","SPD"
"5491","kerstinandreae","nicolabeerfdp","DIE GRÜNEN","FDP"
"5492","kerstinandreae","mvabercron","DIE GRÜNEN","CDU"
"5493","kerstinandreae","badulrichmartha","DIE GRÜNEN","DIE GRÜNEN"
"5494","kerstinandreae","jankortemdb","DIE GRÜNEN","DIE LINKE"
"5495","kerstinandreae","annachristmann","DIE GRÜNEN","DIE GRÜNEN"
"5496","kerstinandreae","wanderwitz","DIE GRÜNEN","CDU"
"5497","kerstinandreae","schneidercar","DIE GRÜNEN","SPD"
"5498","kerstinandreae","kahrs","DIE GRÜNEN","SPD"
"5499","kerstinandreae","rbrinkhaus","DIE GRÜNEN","CDU"
"5500","kerstinandreae","oezoguz","DIE GRÜNEN","SPD"
"5501","kerstinandreae","swenschulz","DIE GRÜNEN","SPD"
"5502","kerstinandreae","soerenbartol","DIE GRÜNEN","SPD"
"5503","kerstinandreae","filizgreen","DIE GRÜNEN","DIE GRÜNEN"
"5504","kerstinandreae","tj_tweets","DIE GRÜNEN","CDU"
"5505","kerstinandreae","rischwasu","DIE GRÜNEN","SPD"
"5506","kerstinandreae","berlinliebich","DIE GRÜNEN","DIE LINKE"
"5507","kerstinandreae","crueffer","DIE GRÜNEN","DIE GRÜNEN"
"5508","kerstinandreae","svenlehmann","DIE GRÜNEN","DIE GRÜNEN"
"5509","kerstinandreae","markuskurthmdb","DIE GRÜNEN","DIE GRÜNEN"
"5510","kerstinandreae","ulle_schauws","DIE GRÜNEN","DIE GRÜNEN"
"5511","kerstinandreae","katdro","DIE GRÜNEN","DIE GRÜNEN"
"5512","kerstinandreae","cem_oezdemir","DIE GRÜNEN","DIE GRÜNEN"
"5513","kerstinandreae","anked","DIE GRÜNEN","DIE LINKE"
"5514","kerstinandreae","julia_verlinden","DIE GRÜNEN","DIE GRÜNEN"
"5515","kerstinandreae","petertauber","DIE GRÜNEN","CDU"
"5516","kerstinandreae","groehe","DIE GRÜNEN","CDU"
"5517","kerstinandreae","danielakolbe","DIE GRÜNEN","SPD"
"5518","kerstinandreae","sigmargabriel","DIE GRÜNEN","SPD"
"5519","kerstinandreae","stephankuehn","DIE GRÜNEN","DIE GRÜNEN"
"5520","kerstinandreae","katjadoerner","DIE GRÜNEN","DIE GRÜNEN"
"5521","kerstinandreae","agnieszka_mdb","DIE GRÜNEN","DIE GRÜNEN"
"5522","kerstinandreae","hubertus_heil","DIE GRÜNEN","SPD"
"5523","kerstinandreae","c_lindner","DIE GRÜNEN","FDP"
"5524","kerstinandreae","larsklingbeil","DIE GRÜNEN","SPD"
"5525","kerstinandreae","lisapaus","DIE GRÜNEN","DIE GRÜNEN"
"5526","kerstinandreae","tobiaslindner","DIE GRÜNEN","DIE GRÜNEN"
"5527","kerstinandreae","peteraltmaier","DIE GRÜNEN","CDU"
"5528","kerstinandreae","monikalazar","DIE GRÜNEN","DIE GRÜNEN"
"5529","kerstinandreae","sven_kindler","DIE GRÜNEN","DIE GRÜNEN"
"5530","kerstinandreae","ebner_sha","DIE GRÜNEN","DIE GRÜNEN"
"5531","kerstinandreae","ekindeligoez","DIE GRÜNEN","DIE GRÜNEN"
"5532","kerstinandreae","nouripour","DIE GRÜNEN","DIE GRÜNEN"
"5533","kerstinandreae","fbrantner","DIE GRÜNEN","DIE GRÜNEN"
"5534","nielsannen","rbrinkhaus","SPD","CDU"
"5535","nielsannen","wanderwitz","SPD","CDU"
"5536","nielsannen","stonie_kiel","SPD","SPD"
"5537","nielsannen","helgelindh","SPD","SPD"
"5538","nielsannen","mischrodi","SPD","SPD"
"5539","nielsannen","josip_juratovic","SPD","SPD"
"5540","nielsannen","c_lindner","SPD","FDP"
"5541","nielsannen","hahnflo","SPD","CSU"
"5542","nielsannen","fbrantner","SPD","DIE GRÜNEN"
"5543","nielsannen","katarinabarley","SPD","SPD"
"5544","nielsannen","stadler_svenja","SPD","SPD"
"5545","nielsannen","juergenhardt","SPD","CDU"
"5546","nielsannen","matthiasbartke","SPD","SPD"
"5547","nielsannen","baerbelbas","SPD","SPD"
"5548","nielsannen","edrossmann","SPD","SPD"
"5549","nielsannen","soerenbartol","SPD","SPD"
"5550","nielsannen","swenschulz","SPD","SPD"
"5551","nielsannen","dieschmidt","SPD","SPD"
"5552","nielsannen","sebast_hartmann","SPD","SPD"
"5553","nielsannen","s_schwartze","SPD","SPD"
"5554","nielsannen","michael_thews","SPD","SPD"
"5555","nielsannen","sven_kindler","SPD","DIE GRÜNEN"
"5556","nielsannen","petertauber","SPD","CDU"
"5557","nielsannen","berlinliebich","SPD","DIE LINKE"
"5558","nielsannen","agnieszka_mdb","SPD","DIE GRÜNEN"
"5559","nielsannen","katjadoerner","SPD","DIE GRÜNEN"
"5560","nielsannen","kahrs","SPD","SPD"
"5561","nielsannen","schneidercar","SPD","SPD"
"5562","nielsannen","groehe","SPD","CDU"
"5563","nielsannen","sigmargabriel","SPD","SPD"
"5564","nielsannen","oezoguz","SPD","SPD"
"5565","nielsannen","larscastellucci","SPD","SPD"
"5566","nielsannen","hubertus_heil","SPD","SPD"
"5567","nielsannen","nouripour","SPD","DIE GRÜNEN"
"5568","nielsannen","peteraltmaier","SPD","CDU"
"5569","nielsannen","larsklingbeil","SPD","SPD"
"5570","abaerbock","schneidercar","DIE GRÜNEN","SPD"
"5571","abaerbock","b_riexinger","DIE GRÜNEN","DIE LINKE"
"5572","abaerbock","filizgreen","DIE GRÜNEN","DIE GRÜNEN"
"5573","abaerbock","annachristmann","DIE GRÜNEN","DIE GRÜNEN"
"5574","abaerbock","kahrs","DIE GRÜNEN","SPD"
"5575","abaerbock","larsklingbeil","DIE GRÜNEN","SPD"
"5576","abaerbock","oezoguz","DIE GRÜNEN","SPD"
"5577","abaerbock","katarinabarley","DIE GRÜNEN","SPD"
"5578","abaerbock","nicolabeerfdp","DIE GRÜNEN","FDP"
"5579","abaerbock","badulrichmartha","DIE GRÜNEN","DIE GRÜNEN"
"5580","abaerbock","c_lindner","DIE GRÜNEN","FDP"
"5581","abaerbock","anjaweisgerber","DIE GRÜNEN","CSU"
"5582","abaerbock","berlinliebich","DIE GRÜNEN","DIE LINKE"
"5583","abaerbock","jankortemdb","DIE GRÜNEN","DIE LINKE"
"5584","abaerbock","katjakipping","DIE GRÜNEN","DIE LINKE"
"5585","abaerbock","rischwasu","DIE GRÜNEN","SPD"
"5586","abaerbock","petertauber","DIE GRÜNEN","CDU"
"5587","abaerbock","peteraltmaier","DIE GRÜNEN","CDU"
"5588","abaerbock","tobiaslindner","DIE GRÜNEN","DIE GRÜNEN"
"5589","abaerbock","hubertus_heil","DIE GRÜNEN","SPD"
"5590","abaerbock","agnieszka_mdb","DIE GRÜNEN","DIE GRÜNEN"
"5591","abaerbock","nouripour","DIE GRÜNEN","DIE GRÜNEN"
"5592","abaerbock","crueffer","DIE GRÜNEN","DIE GRÜNEN"
"5593","abaerbock","cem_oezdemir","DIE GRÜNEN","DIE GRÜNEN"
"5594","abaerbock","markuskurthmdb","DIE GRÜNEN","DIE GRÜNEN"
"5595","abaerbock","katdro","DIE GRÜNEN","DIE GRÜNEN"
"5596","abaerbock","svenlehmann","DIE GRÜNEN","DIE GRÜNEN"
"5597","abaerbock","sigmargabriel","DIE GRÜNEN","SPD"
"5598","abaerbock","julia_verlinden","DIE GRÜNEN","DIE GRÜNEN"
"5599","abaerbock","ekindeligoez","DIE GRÜNEN","DIE GRÜNEN"
"5600","abaerbock","ebner_sha","DIE GRÜNEN","DIE GRÜNEN"
"5601","abaerbock","monikalazar","DIE GRÜNEN","DIE GRÜNEN"
"5602","abaerbock","stephankuehn","DIE GRÜNEN","DIE GRÜNEN"
"5603","abaerbock","sven_kindler","DIE GRÜNEN","DIE GRÜNEN"
"5604","abaerbock","katjadoerner","DIE GRÜNEN","DIE GRÜNEN"
"5605","abaerbock","lisapaus","DIE GRÜNEN","DIE GRÜNEN"
"5606","abaerbock","ulle_schauws","DIE GRÜNEN","DIE GRÜNEN"
"5607","abaerbock","fbrantner","DIE GRÜNEN","DIE GRÜNEN"
"5608","cpetrymdb","hahnflo","SPD","CSU"
"5609","cpetrymdb","peteraltmaier","SPD","CDU"
"5610","cpetrymdb","fbrantner","SPD","DIE GRÜNEN"
"5611","cpetrymdb","matschie","SPD","SPD"
"5612","cpetrymdb","stonie_kiel","SPD","SPD"
"5613","cpetrymdb","helgelindh","SPD","SPD"
"5614","cpetrymdb","dittmarsabine","SPD","SPD"
"5615","cpetrymdb","josip_juratovic","SPD","SPD"
"5616","cpetrymdb","mischrodi","SPD","SPD"
"5617","cpetrymdb","fjunge","SPD","SPD"
"5618","cpetrymdb","joloulou","SPD","SPD"
"5619","cpetrymdb","stadler_svenja","SPD","SPD"
"5620","cpetrymdb","stamm_fibich","SPD","SPD"
"5621","cpetrymdb","lisapaus","SPD","DIE GRÜNEN"
"5622","cpetrymdb","katarinabarley","SPD","SPD"
"5623","cpetrymdb","matthiasbartke","SPD","SPD"
"5624","cpetrymdb","meister_schafft","SPD","CDU"
"5625","cpetrymdb","swenschulz","SPD","SPD"
"5626","cpetrymdb","rischwasu","SPD","SPD"
"5627","cpetrymdb","oezoguz","SPD","SPD"
"5628","cpetrymdb","schneidercar","SPD","SPD"
"5629","cpetrymdb","s_schwartze","SPD","SPD"
"5630","cpetrymdb","michael_thews","SPD","SPD"
"5631","cpetrymdb","edrossmann","SPD","SPD"
"5632","cpetrymdb","dieschmidt","SPD","SPD"
"5633","cpetrymdb","danielakolbe","SPD","SPD"
"5634","cpetrymdb","arnoklare","SPD","SPD"
"5635","cpetrymdb","larsklingbeil","SPD","SPD"
"5636","cpetrymdb","kahrs","SPD","SPD"
"5637","cpetrymdb","sebast_hartmann","SPD","SPD"
"5638","cpetrymdb","michaelgrossmdb","SPD","SPD"
"5639","cpetrymdb","sigmargabriel","SPD","SPD"
"5640","cpetrymdb","fritzfelgentreu","SPD","SPD"
"5641","cpetrymdb","larscastellucci","SPD","SPD"
"5642","cpetrymdb","marcobuelow","SPD","Parteilos"
"5643","cpetrymdb","soerenbartol","SPD","SPD"
"5644","cpetrymdb","berlinliebich","SPD","DIE LINKE"
"5645","cpetrymdb","baerbelbas","SPD","SPD"
"5646","cpetrymdb","hubertus_heil","SPD","SPD"
"5647","w_sk","helgelindh","DIE GRÜNEN","SPD"
"5648","w_sk","mischrodi","DIE GRÜNEN","SPD"
"5649","w_sk","nicolabeerfdp","DIE GRÜNEN","FDP"
"5650","w_sk","victorperli","DIE GRÜNEN","DIE LINKE"
"5651","w_sk","pascalmeiser","DIE GRÜNEN","DIE LINKE"
"5652","w_sk","lgbeutin","DIE GRÜNEN","DIE LINKE"
"5653","w_sk","starkwatzinger","DIE GRÜNEN","FDP"
"5654","w_sk","matthiasbartke","DIE GRÜNEN","SPD"
"5655","w_sk","josip_juratovic","DIE GRÜNEN","SPD"
"5656","w_sk","johannesvogel","DIE GRÜNEN","FDP"
